"http://dbpedia.org/resource/Friedrich_Gottlieb_Klopstock",1724-07-02
"http://dbpedia.org/resource/Thomas_Warton",1728-01-09
"http://dbpedia.org/resource/Oliver_Goldsmith",1728-11-10
"http://dbpedia.org/resource/Gotthold_Ephraim_Lessing",1729-01-22
"http://dbpedia.org/resource/William_Cowper",1731-11-26
"http://dbpedia.org/resource/Erasmus_Darwin",1731-12-12
"http://dbpedia.org/resource/Adam_Naruszewicz",1733-10-20
"http://dbpedia.org/resource/Ignacy_Krasicki",1735-02-03
"http://dbpedia.org/resource/James_Macpherson",1736-10-27
"http://dbpedia.org/resource/Dositej_Obradović",1739-02-17
"http://dbpedia.org/resource/Matthias_Claudius",1740-08-15
"http://dbpedia.org/resource/Anna_Laetitia_Barbauld",1743-06-20
"http://dbpedia.org/resource/Johann_Gottfried_Herder",1744-08-25
"http://dbpedia.org/resource/Hector_Macneill",1746-10-22
"http://dbpedia.org/resource/Józef_Wybicki",1747-09-29
"http://dbpedia.org/resource/Charlotte_Smith_(writer)",1749-05-04
"http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe",1749-08-28
"http://dbpedia.org/resource/Robert_Fergusson",1750-09-05
"http://dbpedia.org/resource/Thomas_Chatterton",1752-11-20
"http://dbpedia.org/resource/George_Crabbe",1754-12-24
"http://dbpedia.org/resource/Mary_Robinson_(poet)",1757-11-27
"http://dbpedia.org/resource/William_Blake",1757-11-28
"http://dbpedia.org/resource/Julian_Ursyn_Niemcewicz",1758-02-06
"http://dbpedia.org/resource/Robert_Burns",1759-01-25
"http://dbpedia.org/resource/Friedrich_Schiller",1759-11-10
"http://dbpedia.org/resource/Leandro_Fernández_de_Moratín",1760-03-10
"http://dbpedia.org/resource/Luke_Booker",1762-10-20
"http://dbpedia.org/resource/Kobayashi_Issa",1763-06-15
"http://dbpedia.org/resource/Samuel_Rogers",1763-07-30
"http://dbpedia.org/resource/Nguyễn_Du",1765-01-03
"http://dbpedia.org/resource/Anne_Bannerman",1765-10-31
"http://dbpedia.org/resource/Robert_Bloomfield",1766-12-03
"http://dbpedia.org/resource/Ernst_Moritz_Arndt",1769-12-26
"http://dbpedia.org/resource/Friedrich_Hölderlin",1770-03-20
"http://dbpedia.org/resource/William_Wordsworth",1770-04-07
"http://dbpedia.org/resource/James_Hogg",1770-12-09
"http://dbpedia.org/resource/Walter_Scott",1771-08-15
"http://dbpedia.org/resource/Dorothy_Wordsworth",1771-12-25
"http://dbpedia.org/resource/Rebecca_Hammond_Lard",1772-03-07
"http://dbpedia.org/resource/Novalis",1772-05-02
"http://dbpedia.org/resource/Samuel_Taylor_Coleridge",1772-10-21
"http://dbpedia.org/resource/Ludwig_Tieck",1773-05-31
"http://dbpedia.org/resource/Robert_Southey",1774-08-12
"http://dbpedia.org/resource/Walter_Savage_Landor",1775-01-30
"http://dbpedia.org/resource/Charles_Lamb",1775-02-10
"http://dbpedia.org/resource/Lukijan_Mušicki",1777-01-27
"http://dbpedia.org/resource/Thomas_Campbell_(poet)",1777-07-27
"http://dbpedia.org/resource/Hendrik_Doeff",1777-12-02
"http://dbpedia.org/resource/Ugo_Foscolo",1778-02-06
"http://dbpedia.org/resource/Clemens_Brentano",1778-09-09
"http://dbpedia.org/resource/Thomas_Moore",1779-05-28
"http://dbpedia.org/resource/Washington_Allston",1779-11-05
"http://dbpedia.org/resource/N._F._S._Grundtvig",1783-09-08
"http://dbpedia.org/resource/Jane_Taylor_(poet)",1783-09-23
"http://dbpedia.org/resource/Bernard_Barton",1784-01-31
"http://dbpedia.org/resource/Denis_Davydov",1784-07-27
"http://dbpedia.org/resource/Leigh_Hunt",1784-10-19
"http://dbpedia.org/resource/Alessandro_Manzoni",1785-03-07
"http://dbpedia.org/resource/Bettina_von_Arnim",1785-04-04
"http://dbpedia.org/resource/Thomas_Love_Peacock",1785-10-18
"http://dbpedia.org/resource/Bryan_Procter",1787-11-21
"http://dbpedia.org/resource/Lord_Byron",1788-01-22
"http://dbpedia.org/resource/Joseph_Freiherr_von_Eichendorff",1788-03-10
"http://dbpedia.org/resource/Friedrich_Rückert",1788-05-16
"http://dbpedia.org/resource/Anders_Abraham_Grafström",1790-01-10
"http://dbpedia.org/resource/Alphonse_de_Lamartine",1790-10-21
"http://dbpedia.org/resource/Franz_Grillparzer",1791-01-15
"http://dbpedia.org/resource/Sima_Milutinović_Sarajlija",1791-10-03
"http://dbpedia.org/resource/Percy_Bysshe_Shelley",1792-08-04
"http://dbpedia.org/resource/Antoni_Malczewski",1793-06-03
"http://dbpedia.org/resource/Aleksander_Fredro",1793-06-20
"http://dbpedia.org/resource/John_Clare",1793-07-13
"http://dbpedia.org/resource/John_Neal_(writer)",1793-08-25
"http://dbpedia.org/resource/Felicia_Hemans",1793-09-25
"http://dbpedia.org/resource/William_Cullen_Bryant",1794-11-03
"http://dbpedia.org/resource/John_Keats",1795-10-31
"http://dbpedia.org/resource/Hartley_Coleridge",1796-09-19
"http://dbpedia.org/resource/Annette_von_Droste-Hülshoff",1797-01-10
"http://dbpedia.org/resource/Alfred_de_Vigny",1797-03-27
"http://dbpedia.org/resource/Heinrich_Heine",1797-12-13
"http://dbpedia.org/resource/Ghalib",1797-12-27
"http://dbpedia.org/resource/Giacomo_Leopardi",1798-06-29
